what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437617033588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437617033604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437617034010
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437617036932
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1437617050307
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437617102361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437617131721
started,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1437617160068
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1437617160747
started,bundle,org.eclipse.wst.validation.ui,1.2.300.v201201050300,"org.eclipse.wst.validation.ui",1437617161434
started,bundle,org.eclipse.jst.j2ee.jca,1.1.501.v201111030500,"org.eclipse.jst.j2ee.jca",1437617161950
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.505.v201202020200,"org.eclipse.jst.j2ee.ejb",1437617161966
started,bundle,org.eclipse.jst.common.frameworks,1.1.501.v201201190400,"org.eclipse.jst.common.frameworks",1437617162012
started,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1437617162044
started,bundle,org.eclipse.jst.j2ee.web,1.1.502.v201202090300,"org.eclipse.jst.j2ee.web",1437617162059
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1437617162684
started,bundle,org.eclipse.tm.terminal.view,2.2.0.v201103142315,"org.eclipse.tm.terminal.view",1437617163403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437617174735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1437617174750
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437617180063
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437617183985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1437617187782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437617190094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437617191423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437617191469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437617193204
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437617193219
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437617194579
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437617197063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437617197079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437617198079
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437617202651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437617304403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437617316147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437617569731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437618234566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437618236722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437618605337
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437618607791
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437618607869
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437618607869
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437618609259
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437618609259
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437618612041
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437618612041
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437618613962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437618723651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437618743604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1437618743604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437618745979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437618771100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1437618771115
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437618771647
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437618771756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437618815444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437618815569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437618815944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437618832069
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1437618837882
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1437618842632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437618857445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437618857585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437618857710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437618974618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437618988634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1437618996274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437619011571
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437619026462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619027431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619040947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1437619040947
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437619041322
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437619041384
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1437619056181
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1437619060759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1437619077213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437619092963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619102541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619102697
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437619109447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619110526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619124104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1437619124119
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437619124494
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437619124541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437619134526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437619154495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437619161354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619177464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619179604
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.extract.local.variable",1437619179604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619205323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619207167
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.extract.local.variable",1437619207183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619219808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619224105
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.extract.local.variable",1437619224121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1437619240730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619256683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619257058
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437619257215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619257277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619257715
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437619263629
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437619269598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437619278676
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1437619281441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619284848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619285160
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437619285473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619285488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619285551
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437619288563
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437619339179
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1437619375992
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1437619383149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437619410180
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1437619424587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619455446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619455884
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437619455977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619456009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619456243
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437619458820
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437619462179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619466961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619467836
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437619467882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619467914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619468445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437619585868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437621115848
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437621131489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437621148067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437621161286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1437621161302
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437621161692
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437621161770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437621199193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437621287506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437621343460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1437621347116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437621359132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437621361444
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437621361616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437621361632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437621362351
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437621368702
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437621372601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437621395045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437623462684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437623645074
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437624383144
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437624460245
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437624461979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437624521261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437626224521
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437626233943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437626274631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437626279662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437626287693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437626925950
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437626927919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437626938482
