what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635487610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635487727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635490698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635490814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635491629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635491963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635492596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635492905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635493787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635493971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635497883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635497999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635498869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635499089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635500914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635501250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635502042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635502154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635503931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635504274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635504891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635505240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635505996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635506331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635507075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635507354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635508154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635508341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635509099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635509414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635510009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635510411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635510843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635511448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635511850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635512455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635512898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635513560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635514145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635514520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635515225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635515533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635516307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635516610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635517290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635517571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635518305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635518647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635519257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635519658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635520297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635520694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635521321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635521721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635522473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635522696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635523585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635523709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635528635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635528939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635529587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635529990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635530666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635530987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635531634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635531943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635532619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635533021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635533538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635534037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635534697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635535041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635541041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635541223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635541995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635542331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635542829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635543242
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1437635545130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635545917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635547832
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1437635547842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635560633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635560758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635561509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635561815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635562377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635562890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635563618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635563924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635564753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635564930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635565744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635565936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635572825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635573159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635573713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635574214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635574889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635575276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635575818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635576224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635576882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635577286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635589626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635589937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635590545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635590963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635591538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635592054
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437635596519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1437635601525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437635603678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1437635608843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437635611806
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437635618854
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437635621998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635622024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635625047
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437635627625
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437635632388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635656098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635656409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635657043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635657447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635658170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635658506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635659186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635659509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635660248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635660583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635661242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635661554
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635662297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635662580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635663425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635663606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635667378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635667707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635668305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635668708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635691768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635692372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635694245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635850124
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437635853897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635864779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635865727
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437635865796
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437635872963
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437635880363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635886354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635898079
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437635900534
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437635900772
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437635903821
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437635904067
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437635909177
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437635913652
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1437635935624
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437635938269
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437635941327
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437635949637
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437635950695
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437635958708
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437635961109
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437635962959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636003009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636003307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636004055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636004391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636004841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636005457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636005929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636006442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636006880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636007478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636007953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636008461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636009218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636009690
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437636016746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636041398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636073959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636094394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636130823
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437636136357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636147899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636164126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1437636164136
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437636166531
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437636166626
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437636166767
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437636166786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437636166787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636173124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636198783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636199761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636202630
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437636204007
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437636205149
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437636205215
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437636205288
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437636205311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437636205311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1437636208846
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437636210927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636213109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636215825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1437636215832
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437636215865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636216921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636234368
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437636237327
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437636237417
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437636237492
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437636237518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437636237518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636241377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437636260727
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437636262139
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437636263301
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437636263365
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437636263438
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437636263462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437636263462
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437636266479
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437636267974
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437636274187
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437636276912
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437636315350
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437636315594
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437636316733
