what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437629475624
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437629475687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437629507249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437629508578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437629509203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437629524968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437629532453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437629632984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437629638141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437629647422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437629650500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437629651610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437629700719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1437629776486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437629812955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437629871003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437629916722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630037176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630038926
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437630046020
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437630052520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630052645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630053739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630054145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630055911
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437630058051
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437630060755
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437630063255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630063286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630067145
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437630067239
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437630068833
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437630091755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630129365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630129771
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437630129833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630129849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630130255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630135068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630136115
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437630136209
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437630156381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630194865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630195834
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437630195912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630195928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630196568
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437630199397
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437630235944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1437630312429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630314492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630317617
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437630317679
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437630321257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630347664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630348086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630349492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630350039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630350789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630350976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630394602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630903782
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437630905448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437630917021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631262630
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437631284381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631286711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631313816
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1437631313829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631321282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631329773
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1437631329786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631338579
error,log,,,"Internal Error",1437631351179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631359177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1437631359190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631366689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631369395
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437631371445
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437631372054
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437631372054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1437631372247
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437631372635
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437631372635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1437631372731
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437631373109
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437631373109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1437631373241
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437631373650
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437631373650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1437631373706
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437631374238
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437631374238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1437631374243
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437631374780
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437631374780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1437631374788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631382046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631398312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1437631398326
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437631398756
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437631398866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631405580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631430571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631431076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631455488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631474989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631480699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437631482240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631512340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437631526637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1437631666840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437631673771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437631785008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437631847813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437631954589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437632004746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437632076868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632100889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632103872
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.extract.local.variable",1437632103882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1437632185641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1437632206543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632230505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632230592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1437632235411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1437632315475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437632321991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632383507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632383608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1437632386818
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1437632389081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632390873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632391106
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1437632413980
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1437632416108
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1437632426727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1437632440372
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437632441624
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437632445280
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437632449705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632485257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632485997
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437632486208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632486230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632486627
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437632490895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632580899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632582475
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437632585137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437632593930
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1437632642038
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1437632646958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437632680055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437632721044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437632727789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1437632731463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1437632733988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1437632734894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1437632736798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437632745867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632775926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632776388
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437632776462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632776485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632776913
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437632777402
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437632829334
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437632829465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632830969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632857968
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437632860163
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437632860225
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437632860225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437632893829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437633163869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437633164998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437633169781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437634442360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437634447419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437634457060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437634461771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437634474231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1437634474243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437634486928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437634519316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1437634519329
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437634519756
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437634519808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437634553116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437634676193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437634729622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437634730022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1437634770257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437634819527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437634937817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437634947059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437634974284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1437634976842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437635001594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635003976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437635005631
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.extract.local.variable",1437635005640
