what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437641098929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437641099514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437641099786
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437641101309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1437641122826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437641129459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1437641283926
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437641286406
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437641289328
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437641294081
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437641296016
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437641307053
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437641315405
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437641327087
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437641343489
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437641344518
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437641344518
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437641346154
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437641347191
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437641347191
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437641348226
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437641350283
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437641350284
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437641351581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437641356113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437641436037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1437641436046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437641438390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437641973592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437641975123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437641999062
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642003171
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642003365
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642003474
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642003500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437642003501
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642009875
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642018201
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1437642019404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1437642024214
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642039208
error,log,,,"Core exception while retrieving the content description",1437642069312
error,log,,,"Core exception while retrieving the content description",1437642069481
error,log,,,"Core exception while retrieving the content description",1437642069584
error,log,,,"Core exception while retrieving the content description",1437642069598
error,log,,,"Core exception while retrieving the content description",1437642069877
error,log,,,"Core exception while retrieving the content description",1437642069882
error,log,,,"Core exception while retrieving the content description",1437642069887
error,log,,,"Core exception while retrieving the content description",1437642069891
error,log,,,"Core exception while retrieving the content description",1437642069895
error,log,,,"Core exception while retrieving the content description",1437642090112
error,log,,,"Core exception while retrieving the content description",1437642090128
error,log,,,"Core exception while retrieving the content description",1437642090137
error,log,,,"Core exception while retrieving the content description",1437642090148
error,log,,,"Core exception while retrieving the content description",1437642090364
error,log,,,"Core exception while retrieving the content description",1437642090368
error,log,,,"Core exception while retrieving the content description",1437642090373
error,log,,,"Core exception while retrieving the content description",1437642090377
error,log,,,"Core exception while retrieving the content description",1437642090380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.linkWithEditor",1437642093874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.linkWithEditor",1437642094865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.linkWithEditor",1437642095504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.linkWithEditor",1437642096825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.linkWithEditor",1437642101754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.linkWithEditor",1437642102898
error,log,,,"Core exception while retrieving the content description",1437642107148
error,log,,,"Core exception while retrieving the content description",1437642107161
error,log,,,"Core exception while retrieving the content description",1437642107417
error,log,,,"Core exception while retrieving the content description",1437642107421
error,log,,,"Core exception while retrieving the content description",1437642107426
error,log,,,"Core exception while retrieving the content description",1437642107429
error,log,,,"Core exception while retrieving the content description",1437642107433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642207664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642273678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642280770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642292405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1437642292420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642326251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642339405
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642341586
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642341667
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642341740
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642341764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437642341765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642344771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642405916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642409466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642411821
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642414582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1437642416804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437642419240
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642420637
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642420709
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642442138
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642442385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642456674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642480982
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642482716
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642483007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437642494403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437642515665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1437642519682
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642521856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1437642534969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437642537247
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642539226
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642539307
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642549112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1437642550340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437642552863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642560028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642561271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1437642561278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1437642564406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437642566242
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642584712
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642611300
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642611553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1437642617755
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642619186
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642619465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437642623914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437642625940
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642658761
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642659092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1437642666735
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642668920
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437642671881
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437642673335
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642675066
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437642676886
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642684054
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642691760
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642694184
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642694232
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642694233
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642697383
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642697383
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642699214
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642699214
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642703591
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642703591
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642708357
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642708410
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642710194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642720214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642736113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1437642736124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642747431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642749501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642797578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642812342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1437642812354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642817313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642819228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642834121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642839662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1437642842671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437642845077
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642847386
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437642847450
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642853610
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1437642857873
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1437642858934
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437642861217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642888774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642890398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437642900181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437643010908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437643014593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437643037650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1437643037660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437643100893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437643195606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437643200376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437643206533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437643207297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437643208884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437643208894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437643219133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437643223390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437643226110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437643226660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437647830793
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437647857622
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437647857668
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437647857668
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437647862262
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437647862262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437647866872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437647911294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437647916216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437647936747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1437647936763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437647940341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437647962701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1437647962716
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437647963107
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437647963154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437648093364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437648160536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1437648168927
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437648189099
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437648189318
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437648198115
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437648201865
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437648201928
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437648203787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437648206787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437648207849
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437648207928
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437648207928
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1437648208943
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437648209193
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437648209256
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437648210678
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437648211256
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1437648211256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437648229068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437648246975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437648276792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437648327761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437648341168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437648377746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437648380793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437648384309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437648384981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437648387184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437648387497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437648389684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1437648397122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1437648422466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437648426763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1437648429606
